Mg,Al,Si,S,K,Ca,Fe,C,O,labels,x,y
0.00684931506849315,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.23170731707317074,0.040372670807453416,1.0,55,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.25609756097560976,0.009316770186335404,1.0,56,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.009316770186335404,1.0,57,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.009316770186335404,1.0,58,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.012422360248447204,1.0,59,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.009316770186335404,1.0,60,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.009316770186335404,1.0,61,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,62,11
0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.32926829268292684,0.009316770186335404,1.0,63,11
0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.32926829268292684,0.009316770186335404,1.0,64,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.007042253521126761,0.3048780487804878,0.012422360248447204,1.0,65,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,66,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.015527950310559004,1.0,67,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3536585365853659,0.015527950310559004,1.0,68,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3780487804878049,0.015527950310559004,1.0,69,11
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.3536585365853659,0.015527950310559004,1.0,70,11
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.3536585365853659,0.015527950310559004,1.0,71,11
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.34146341463414637,0.009316770186335404,1.0,72,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.34146341463414637,0.012422360248447204,1.0,73,11
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.003105590062111801,1.0,74,11
0.0,0.0,0.005050505050505051,0.0,0.125,0.0,0.007042253521126761,0.5731707317073171,0.043478260869565216,1.0,0,12
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.0,0.007042253521126761,0.7073170731707318,0.05279503105590062,1.0,1,12
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.0,0.007042253521126761,0.5731707317073171,0.05279503105590062,1.0,2,12
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.0,0.0,0.007042253521126761,0.5487804878048781,0.03105590062111801,1.0,3,12
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.0,0.5,0.03105590062111801,1.0,4,12
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.015625,0.125,0.02702702702702703,0.007042253521126761,0.4878048780487805,0.03105590062111801,1.0,5,12
0.0,0.020833333333333332,0.015151515151515152,0.015625,0.0,0.02702702702702703,0.007042253521126761,0.4878048780487805,0.024844720496894408,1.0,6,12
0.0,0.020833333333333332,0.015151515151515152,0.0234375,0.0,0.02702702702702703,0.014084507042253521,0.5487804878048781,0.03105590062111801,1.0,7,12
0.0,0.0,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.524390243902439,0.02795031055900621,1.0,8,12
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.5487804878048781,0.03105590062111801,1.0,9,12
0.0,0.020833333333333332,0.015151515151515152,0.0,0.0,0.02702702702702703,0.007042253521126761,0.6707317073170732,0.040372670807453416,1.0,10,12
0.0,0.020833333333333332,0.020202020202020204,0.0,0.0,0.0,0.007042253521126761,0.7560975609756098,0.046583850931677016,1.0,11,12
0.00684931506849315,0.0,0.020202020202020204,0.0078125,0.0,0.0,0.007042253521126761,0.8536585365853658,0.06832298136645962,1.0,12,12
0.00684931506849315,0.0,0.015151515151515152,0.0078125,0.125,0.0,0.007042253521126761,0.8658536585365854,0.07142857142857142,1.0,13,12
0.00684931506849315,0.0,0.005050505050505051,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.8902439024390244,0.08385093167701863,1.0,14,12
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8658536585365854,0.08695652173913043,1.0,15,12
0.0136986301369863,0.0,0.005050505050505051,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8780487804878049,0.09006211180124223,1.0,16,12
0.0136986301369863,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.9024390243902439,0.08695652173913043,1.0,17,12
0.0136986301369863,0.0,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8658536585365854,0.08695652173913043,1.0,18,12
0.0136986301369863,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.7682926829268293,0.09006211180124223,1.0,19,12
0.00684931506849315,0.020833333333333332,0.04040404040404041,0.046875,0.125,0.02702702702702703,0.07042253521126761,0.6829268292682927,0.09937888198757763,1.0,20,12
0.00684931506849315,0.041666666666666664,0.10101010101010102,0.046875,0.25,0.02702702702702703,0.07042253521126761,0.3780487804878049,0.13664596273291924,1.0,21,12
0.00684931506849315,0.2708333333333333,0.12626262626262627,0.0078125,0.375,0.02702702702702703,0.04929577464788733,0.25609756097560976,0.15527950310559005,1.0,22,12
0.00684931506849315,0.3958333333333333,0.12626262626262627,0.0078125,0.5,0.02702702702702703,0.014084507042253521,0.23170731707317074,0.17391304347826086,1.0,23,12
0.00684931506849315,0.4583333333333333,0.12626262626262627,0.0078125,0.5,0.02702702702702703,0.007042253521126761,0.23170731707317074,0.16459627329192544,1.0,24,12
0.0136986301369863,0.5416666666666666,0.13636363636363638,0.0078125,0.5,0.02702702702702703,0.007042253521126761,0.23170731707317074,0.16459627329192544,1.0,25,12
0.0136986301369863,0.4583333333333333,0.15656565656565657,0.0078125,0.5,0.02702702702702703,0.014084507042253521,0.21951219512195122,0.20186335403726707,1.0,26,12
0.00684931506849315,0.3958333333333333,0.10101010101010102,0.0,0.5,0.02702702702702703,0.007042253521126761,0.20731707317073172,0.12732919254658384,1.0,27,12
0.00684931506849315,0.375,0.10101010101010102,0.0,0.375,0.02702702702702703,0.007042253521126761,0.1951219512195122,0.14906832298136646,1.0,28,12
0.00684931506849315,0.25,0.09090909090909091,0.0,0.25,0.02702702702702703,0.007042253521126761,0.1951219512195122,0.09316770186335403,1.0,29,12
0.00684931506849315,0.2708333333333333,0.09090909090909091,0.0078125,0.25,0.02702702702702703,0.007042253521126761,0.23170731707317074,0.09316770186335403,1.0,30,12
0.00684931506849315,0.22916666666666666,0.07070707070707072,0.0,0.25,0.02702702702702703,0.02112676056338028,0.23170731707317074,0.08695652173913043,1.0,31,12
0.0136986301369863,0.22916666666666666,0.10606060606060606,0.0,0.125,0.02702702702702703,0.014084507042253521,0.23170731707317074,0.10559006211180123,1.0,32,12
0.0273972602739726,0.0625,0.10606060606060606,0.0,0.125,0.02702702702702703,0.02112676056338028,0.21951219512195122,0.12422360248447203,1.0,33,12
0.10273972602739725,0.041666666666666664,0.16161616161616163,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.18292682926829268,0.17391304347826086,1.0,34,12
0.29452054794520544,0.041666666666666664,0.18686868686868688,0.0078125,0.125,0.08108108108108109,0.014084507042253521,0.15853658536585366,0.17391304347826086,1.0,35,12
0.3424657534246575,0.020833333333333332,0.297979797979798,0.0078125,0.125,0.08108108108108109,0.02112676056338028,0.13414634146341464,0.3043478260869565,1.0,36,12
0.3835616438356164,0.041666666666666664,0.297979797979798,0.0078125,0.125,0.08108108108108109,0.02112676056338028,0.17073170731707318,0.32298136645962733,1.0,37,12
0.3835616438356164,0.0625,0.297979797979798,0.0078125,0.125,0.08108108108108109,0.02112676056338028,0.20731707317073172,0.35403726708074534,1.0,38,12
0.34931506849315064,0.0625,0.29292929292929293,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.20731707317073172,0.32298136645962733,1.0,39,12
0.26712328767123283,0.0625,0.2575757575757576,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.17073170731707318,0.2639751552795031,1.0,40,12
0.2534246575342466,0.041666666666666664,0.19191919191919193,0.0,0.125,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.18944099378881987,1.0,41,12
0.2534246575342466,0.020833333333333332,0.19191919191919193,0.0078125,0.125,0.05405405405405406,0.014084507042253521,0.14634146341463417,0.18944099378881987,1.0,42,12
0.26712328767123283,0.041666666666666664,0.2373737373737374,0.0078125,0.125,0.05405405405405406,0.014084507042253521,0.14634146341463417,0.20807453416149066,1.0,43,12
0.3150684931506849,0.041666666666666664,0.2878787878787879,0.0078125,0.125,0.08108108108108109,0.014084507042253521,0.1951219512195122,0.22670807453416147,1.0,44,12
0.29452054794520544,0.0625,0.31818181818181823,0.0078125,0.125,0.05405405405405406,0.014084507042253521,0.17073170731707318,0.27018633540372666,1.0,45,12
0.2602739726027397,0.041666666666666664,0.21212121212121213,0.0078125,0.25,0.05405405405405406,0.014084507042253521,0.17073170731707318,0.18322981366459626,1.0,46,12
0.2328767123287671,0.041666666666666664,0.2070707070707071,0.0,0.25,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.18012422360248445,1.0,47,12
0.2465753424657534,0.041666666666666664,0.2070707070707071,0.0,0.125,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.18944099378881987,1.0,48,12
0.2328767123287671,0.0625,0.21212121212121213,0.0,0.125,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.19875776397515527,1.0,49,12
0.2191780821917808,0.0625,0.23232323232323235,0.0,0.125,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.20496894409937888,1.0,50,12
0.2191780821917808,0.0625,0.21717171717171718,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.1951219512195122,0.19875776397515527,1.0,51,12
0.17123287671232876,0.041666666666666664,0.19191919191919193,0.0078125,0.0,0.02702702702702703,0.014084507042253521,0.21951219512195122,0.18944099378881987,1.0,52,12
0.11643835616438356,0.041666666666666664,0.14646464646464646,0.0,0.0,0.0,0.007042253521126761,0.23170731707317074,0.11801242236024843,1.0,53,12
0.10273972602739725,0.041666666666666664,0.11616161616161617,0.0,0.0,0.0,0.007042253521126761,0.23170731707317074,0.11180124223602483,1.0,54,12
0.07534246575342465,0.0,0.06565656565656566,0.0,0.0,0.0,0.007042253521126761,0.23170731707317074,0.06211180124223602,1.0,55,12
0.00684931506849315,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.25609756097560976,0.012422360248447204,1.0,56,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,57,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.012422360248447204,1.0,58,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.012422360248447204,1.0,59,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3170731707317073,0.009316770186335404,1.0,60,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.009316770186335404,1.0,61,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.009316770186335404,1.0,62,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.009316770186335404,1.0,63,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.007042253521126761,0.32926829268292684,0.009316770186335404,1.0,64,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.006211180124223602,1.0,65,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,66,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,67,12
0.00684931506849315,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.015527950310559004,1.0,68,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.015527950310559004,1.0,69,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.015527950310559004,1.0,70,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.018633540372670808,1.0,71,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.015527950310559004,1.0,72,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.018633540372670808,1.0,73,12
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,74,12
0.0,0.020833333333333332,0.010101010101010102,0.0,0.125,0.0,0.007042253521126761,0.7926829268292683,0.05279503105590062,1.0,0,13
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.015625,0.125,0.0,0.007042253521126761,0.951219512195122,0.05900621118012422,1.0,1,13
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.015625,0.125,0.0,0.007042253521126761,0.7926829268292683,0.05900621118012422,1.0,2,13
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.015625,0.0,0.0,0.0,0.7439024390243902,0.05279503105590062,1.0,3,13
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.0,0.0,0.5731707317073171,0.05279503105590062,1.0,4,13
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.0,0.5609756097560976,0.03105590062111801,1.0,5,13
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.5,0.024844720496894408,1.0,6,13
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.014084507042253521,0.5609756097560976,0.03105590062111801,1.0,7,13
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.5487804878048781,0.02795031055900621,1.0,8,13
0.0,0.0,0.010101010101010102,0.0,0.125,0.02702702702702703,0.007042253521126761,0.5609756097560976,0.040372670807453416,1.0,9,13
0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.007042253521126761,0.6707317073170732,0.043478260869565216,1.0,10,13
0.0,0.020833333333333332,0.020202020202020204,0.0,0.0,0.0,0.007042253521126761,0.7926829268292683,0.06832298136645962,1.0,11,13
0.00684931506849315,0.0,0.020202020202020204,0.0078125,0.0,0.0,0.007042253521126761,0.8658536585365854,0.06832298136645962,1.0,12,13
0.00684931506849315,0.0,0.015151515151515152,0.0078125,0.125,0.0,0.0,0.9024390243902439,0.08074534161490683,1.0,13,13
0.00684931506849315,0.0,0.005050505050505051,0.0078125,0.25,0.02702702702702703,0.0,0.8658536585365854,0.09937888198757763,1.0,14,13
0.00684931506849315,0.020833333333333332,0.005050505050505051,0.015625,0.25,0.02702702702702703,0.0,0.8414634146341464,0.09316770186335403,1.0,15,13
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8658536585365854,0.09006211180124223,1.0,16,13
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.926829268292683,0.09006211180124223,1.0,17,13
0.0136986301369863,0.0,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.8658536585365854,0.09006211180124223,1.0,18,13
0.0136986301369863,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8170731707317074,0.09627329192546583,1.0,19,13
0.00684931506849315,0.020833333333333332,0.030303030303030304,0.0078125,0.125,0.0,0.014084507042253521,0.7317073170731707,0.09006211180124223,1.0,20,13
0.00684931506849315,0.041666666666666664,0.05050505050505051,0.046875,0.25,0.02702702702702703,0.04929577464788733,0.3780487804878049,0.11801242236024843,1.0,21,13
0.00684931506849315,0.2708333333333333,0.08585858585858587,0.0078125,0.375,0.02702702702702703,0.035211267605633804,0.25609756097560976,0.14906832298136646,1.0,22,13
0.0136986301369863,0.375,0.11111111111111112,0.0078125,0.375,0.02702702702702703,0.014084507042253521,0.1951219512195122,0.15527950310559005,1.0,23,13
0.0136986301369863,0.4583333333333333,0.12626262626262627,0.0078125,0.5,0.02702702702702703,0.007042253521126761,0.1951219512195122,0.14906832298136646,1.0,24,13
0.0136986301369863,0.4583333333333333,0.08585858585858587,0.0078125,0.5,0.02702702702702703,0.007042253521126761,0.21951219512195122,0.15527950310559005,1.0,25,13
0.00684931506849315,0.4583333333333333,0.12626262626262627,0.0078125,0.25,0.02702702702702703,0.007042253521126761,0.21951219512195122,0.17391304347826086,1.0,26,13
0.00684931506849315,0.3958333333333333,0.10101010101010102,0.0,0.375,0.02702702702702703,0.007042253521126761,0.21951219512195122,0.17391304347826086,1.0,27,13
0.00684931506849315,0.375,0.13636363636363638,0.0,0.25,0.02702702702702703,0.007042253521126761,0.21951219512195122,0.19565217391304346,1.0,28,13
0.00684931506849315,0.25,0.10101010101010102,0.0,0.25,0.02702702702702703,0.007042253521126761,0.20731707317073172,0.11490683229813664,1.0,29,13
0.0136986301369863,0.3958333333333333,0.13131313131313133,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.1951219512195122,0.14596273291925466,1.0,30,13
0.00684931506849315,0.22916666666666666,0.10606060606060606,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.1951219512195122,0.09316770186335403,1.0,31,13
0.02054794520547945,0.3125,0.11111111111111112,0.0,0.125,0.02702702702702703,0.014084507042253521,0.21951219512195122,0.14285714285714285,1.0,32,13
0.0273972602739726,0.10416666666666666,0.10101010101010102,0.0,0.125,0.02702702702702703,0.014084507042253521,0.20731707317073172,0.12111801242236024,1.0,33,13
0.0410958904109589,0.041666666666666664,0.09595959595959597,0.0,0.125,0.0,0.014084507042253521,0.18292682926829268,0.12111801242236024,1.0,34,13
0.07534246575342465,0.020833333333333332,0.09595959595959597,0.0,0.125,0.02702702702702703,0.014084507042253521,0.17073170731707318,0.12111801242236024,1.0,35,13
0.2054794520547945,0.020833333333333332,0.1767676767676768,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.14634146341463417,0.17391304347826086,1.0,36,13
0.3698630136986301,0.020833333333333332,0.29292929292929293,0.0078125,0.125,0.02702702702702703,0.02112676056338028,0.17073170731707318,0.3136645962732919,1.0,37,13
0.3835616438356164,0.0625,0.31313131313131315,0.0078125,0.125,0.02702702702702703,0.02112676056338028,0.1951219512195122,0.32608695652173914,1.0,38,13
0.3835616438356164,0.0625,0.31818181818181823,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.1951219512195122,0.3322981366459627,1.0,39,13
0.3356164383561644,0.0625,0.2828282828282829,0.0078125,0.0,0.02702702702702703,0.02112676056338028,0.15853658536585366,0.3322981366459627,1.0,40,13
0.2808219178082192,0.0625,0.2373737373737374,0.0078125,0.125,0.02702702702702703,0.02112676056338028,0.13414634146341464,0.20807453416149066,1.0,41,13
0.2808219178082192,0.041666666666666664,0.2373737373737374,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.20807453416149066,1.0,42,13
0.3150684931506849,0.0625,0.26262626262626265,0.0078125,0.125,0.08108108108108109,0.014084507042253521,0.13414634146341464,0.22670807453416147,1.0,43,13
0.363013698630137,0.0625,0.3383838383838384,0.015625,0.125,0.08108108108108109,0.014084507042253521,0.15853658536585366,0.27018633540372666,1.0,44,13
0.43150684931506844,0.10416666666666666,0.3535353535353536,0.015625,0.25,0.08108108108108109,0.014084507042253521,0.15853658536585366,0.2857142857142857,1.0,45,13
0.43150684931506844,0.0625,0.3484848484848485,0.0078125,0.25,0.08108108108108109,0.007042253521126761,0.17073170731707318,0.2919254658385093,1.0,46,13
0.3356164383561644,0.0625,0.2373737373737374,0.0078125,0.25,0.05405405405405406,0.007042253521126761,0.14634146341463417,0.21428571428571427,1.0,47,13
0.2602739726027397,0.0625,0.2373737373737374,0.0,0.125,0.05405405405405406,0.007042253521126761,0.13414634146341464,0.22981366459627328,1.0,48,13
0.2534246575342466,0.08333333333333333,0.2373737373737374,0.0,0.125,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.23602484472049687,1.0,49,13
0.2465753424657534,0.08333333333333333,0.2474747474747475,0.0,0.125,0.05405405405405406,0.014084507042253521,0.13414634146341464,0.23602484472049687,1.0,50,13
0.273972602739726,0.0625,0.2474747474747475,0.0078125,0.125,0.05405405405405406,0.014084507042253521,0.12195121951219512,0.2329192546583851,1.0,51,13
0.2054794520547945,0.041666666666666664,0.196969696969697,0.0,0.0,0.02702702702702703,0.014084507042253521,0.13414634146341464,0.18944099378881987,1.0,52,13
0.1506849315068493,0.041666666666666664,0.14646464646464646,0.0,0.0,0.0,0.007042253521126761,0.17073170731707318,0.11801242236024843,1.0,53,13
0.1095890410958904,0.041666666666666664,0.10101010101010102,0.0,0.125,0.0,0.007042253521126761,0.23170731707317074,0.11490683229813664,1.0,54,13
0.07534246575342465,0.0,0.06565656565656566,0.0,0.125,0.0,0.0,0.23170731707317074,0.06211180124223602,1.0,55,13
0.00684931506849315,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.24390243902439024,0.012422360248447204,1.0,56,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.012422360248447204,1.0,57,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.012422360248447204,1.0,58,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268292682926833,0.015527950310559004,1.0,59,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,60,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.009316770186335404,1.0,61,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.009316770186335404,1.0,62,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.2804878048780488,0.012422360248447204,1.0,63,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.009316770186335404,1.0,64,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.006211180124223602,1.0,65,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,66,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.009316770186335404,1.0,67,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.29268292682926833,0.012422360248447204,1.0,68,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.015527950310559004,1.0,69,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.015527950310559004,1.0,70,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.007042253521126761,0.2804878048780488,0.018633540372670808,1.0,71,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.3048780487804878,0.018633540372670808,1.0,72,13
0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.32926829268292684,0.018633540372670808,1.0,73,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048780487804878,0.012422360248447204,1.0,74,13
0.0,0.020833333333333332,0.010101010101010102,0.0,0.125,0.0,0.0,0.8292682926829269,0.05900621118012422,1.0,0,14
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.951219512195122,0.06832298136645962,1.0,1,14
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.0,0.0,0.007042253521126761,0.8292682926829269,0.06211180124223602,1.0,2,14
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.015625,0.0,0.0,0.007042253521126761,0.7926829268292683,0.06211180124223602,1.0,3,14
0.00684931506849315,0.020833333333333332,0.020202020202020204,0.0078125,0.125,0.02702702702702703,0.0,0.7926829268292683,0.05590062111801242,1.0,4,14
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.0,0.7439024390243902,0.049689440993788817,1.0,5,14
0.00684931506849315,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.0,0.6341463414634146,0.037267080745341616,1.0,6,14
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.6219512195121951,0.037267080745341616,1.0,7,14
0.0,0.0,0.010101010101010102,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.5853658536585367,0.043478260869565216,1.0,8,14
0.0,0.0,0.010101010101010102,0.0,0.125,0.02702702702702703,0.007042253521126761,0.6219512195121951,0.049689440993788817,1.0,9,14
0.0,0.0,0.010101010101010102,0.0,0.125,0.0,0.007042253521126761,0.7073170731707318,0.05279503105590062,1.0,10,14
0.0,0.020833333333333332,0.010101010101010102,0.0078125,0.125,0.0,0.014084507042253521,0.8170731707317074,0.06832298136645962,1.0,11,14
0.00684931506849315,0.0,0.020202020202020204,0.0078125,0.125,0.02702702702702703,0.014084507042253521,0.9024390243902439,0.07142857142857142,1.0,12,14
0.00684931506849315,0.0,0.020202020202020204,0.0078125,0.125,0.02702702702702703,0.0,0.951219512195122,0.08385093167701863,1.0,13,14
0.00684931506849315,0.0,0.005050505050505051,0.0,0.0,0.02702702702702703,0.0,0.951219512195122,0.09937888198757763,1.0,14,14
0.0,0.020833333333333332,0.010101010101010102,0.0,0.25,0.0,0.0,0.8292682926829269,0.09316770186335403,1.0,15,14
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.25,0.02702702702702703,0.0,0.8292682926829269,0.09006211180124223,1.0,16,14
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8292682926829269,0.09006211180124223,1.0,17,14
0.0,0.020833333333333332,0.015151515151515152,0.0078125,0.0,0.02702702702702703,0.007042253521126761,0.8658536585365854,0.09006211180124223,1.0,18,14
0.00684931506849315,0.020833333333333332,0.015151515151515152,0.0078125,0.125,0.02702702702702703,0.007042253521126761,0.8048780487804879,0.09937888198757763,1.0,19,14
0.00684931506849315,0.020833333333333332,0.025252525252525256,0.0078125,0.125,0.0,0.02112676056338028,0.7195121951219512,0.08385093167701863,1.0,20,14
0.00684931506849315,0.041666666666666664,0.045454545454545456,0.03125,0.125,0.02702702702702703,0.035211267605633804,0.3780487804878049,0.11490683229813664,1.0,21,14
0.00684931506849315,0.2708333333333333,0.08585858585858587,0.03125,0.375,0.02702702702702703,0.035211267605633804,0.25609756097560976,0.13664596273291924,1.0,22,14
0.0136986301369863,0.3125,0.08585858585858587,0.0078125,0.375,0.02702702702702703,0.014084507042253521,0.18292682926829268,0.14906832298136646,1.0,23,14
0.0136986301369863,0.3958333333333333,0.13636363636363638,0.0,0.375,0.02702702702702703,0.007042253521126761,0.18292682926829268,0.15527950310559005,1.0,24,14
0.0136986301369863,0.3958333333333333,0.11616161616161617,0.0078125,0.25,0.02702702702702703,0.0,0.1951219512195122,0.15527950310559005,1.0,25,14
